id,time,likes,comments,reposts,views,text,ctr,url,year,month,day,tags
288166,1589969403,56,2,8,18827,"Монархия на межпланетном спутнике, держава на несуществующих островах и нация на страничке в интернете — зачем созданы и как живут непризнанные, странные и просто выдуманные государства?

https://knife.media/virtual-lands/",0.3,https://knife.media/virtual-lands/,2020,2020-05,2020-05-20,['общество']
288133,1589962203,464,42,59,54894,"Что такое «отравление иронией»; как шутки стали политическим орудием и какой новый мир пора строить нам — тем, кто привык презирать сентиментальность и иронизировать по умолчанию.

https://knife.media/new-serious/",0.85,https://knife.media/new-serious/,2020,2020-05,2020-05-20,"['поведение', 'общество']"
288109,1589955301,344,59,7,35591,"Россияне стали массово обращаться к психологам и покупать успокоительные.

https://knife.media/psychology-in-russia/",0.97,https://knife.media/psychology-in-russia/,2020,2020-05,2020-05-20,"['психология', 'россия']"
288091,1589915763,63,2,2,17138,"Промышленный робот весом 1,5 тонны будет рисовать фрагменты узоров народов России XIII–XIX веков семь дней подряд. В итоге получится более 160 метров уникального полотна с узорами.

https://knife.media/ornamika-live/",0.37,https://knife.media/ornamika-live/,2020,2020-05,2020-05-19,"['россия', 'искусство', 'находка']"
288086,1589910003,72,1,12,22730,"Почему реликт мезозойской эры оказался самым удачным деревом для городов, где растет потомок дерева, под которым Будда обрел просветление, и что случилось с сосной Прометей? Узнаете из нашего нового материала.

https://knife.media/ancient-trees/",0.32,https://knife.media/ancient-trees/,2020,2020-05,2020-05-19,"['биология', 'литература', 'мир', 'наука', 'саморазвитие']"
288074,1589906403,128,45,5,31316,"Пандемия и кризис заставили столичных жителей перебираться в более безопасные и дешевые города. Дарья Ермакова взвешивает основные «за» и «против» переезда в провинцию.

https://knife.media/leave-the-city/",0.41,https://knife.media/leave-the-city/,2020,2020-05,2020-05-19,"['города', 'россия']"
288072,1589901003,81,0,7,16375,"Сервис будет полезен историкам и литературоведам, а также другим исследователям.

https://knife.media/literature-dataset/",0.49,https://knife.media/literature-dataset/,2020,2020-05,2020-05-19,"['литература', 'бесплатно и полезно', 'находка', 'россия']"
288055,1589893201,35,2,1,12958,"Фонды вовремя обратились к обществу за помощью и это сработало. Россияне стали чаще и активнее делать переводы нуждающимся.

https://knife.media/charity-in-russia/",0.27,https://knife.media/charity-in-russia/,2020,2020-05,2020-05-19,"['благотворительность', 'добро', 'россия']"
288037,1589890204,160,20,17,32159,"Что происходит с одеждой, когда закрываются магазины, гибнет легкая промышленность и разваливается гражданская экономика? Интеллигенты ходили на вечеринки в валенках и трепетно берегли дорогой гардероб, оставшийся с прежних, благополучных времен.

https://knife.media/revolution-fashion/",0.5,https://knife.media/revolution-fashion/,2020,2020-05,2020-05-19,"['мода', 'история', 'россия']"
288016,1589883783,266,20,23,35969,"Что нужно делать супругам, чтобы прожить вместе много лет и не потерять интереса к своему союзу? Опытом делится пара известных интеллектуалов — философ Юлия Кристева и писатель Филипп Соллерс.

https://knife.media/marriage-as-art/",0.74,https://knife.media/marriage-as-art/,2020,2020-05,2020-05-19,"['литература', 'отношения', 'философия']"
288011,1589879407,106,8,9,25160,"Что связывает «Игры престолов» с глобальным потеплением, как актуальная фантастика отражает страхи нашего поколения и что за жанр такой new weird.

https://knife.media/cli-fi/",0.42,https://knife.media/cli-fi/,2020,2020-05,2020-05-19,"['будущее', 'литература', 'фантастика', 'экология']"
288005,1589869203,140,4,14,25342,"Почему способность к обману важна для социальной адаптации и как работали древние «детекторы лжи»?

https://knife.media/lie-to-me/",0.55,https://knife.media/lie-to-me/,2020,2020-05,2020-05-19,"['поведение', 'история', 'психология']"
288003,1589864462,59,3,2,17015,"Достопримечательность находится в Москве на улице Профсоюзная рядом с метро «Беляево». Как выяснили жители района, мурал собираются закрасить при проведении капитального ремонта фасада.

https://knife.media/prigov-mural/",0.35,https://knife.media/prigov-mural/,2020,2020-05,2020-05-19,"['искусство', 'города', 'литература', 'москва', 'россия']"
287979,1589829003,193,10,14,41981,"Для тех, кто на самоизоляции скучает по мерному стуку колес поезда, — ностальгическое эссе Коли Сулимы о железных дорогах нашей родины.

https://knife.media/rail/",0.46,https://knife.media/rail/,2020,2020-05,2020-05-18,"['путешествия', 'россия']"
287968,1589826422,160,4,16,34395,"Эта музыка будет вечной.

https://knife.media/eternal-jukebox/",0.47,https://knife.media/eternal-jukebox/,2020,2020-05,2020-05-18,"['музыка', 'находка', 'сайт']"
287962,1589824264,48,17,0,19321,"Можно ли похудеть, занимаясь сексом?

https://knife.media/sex-burning/",0.25,https://knife.media/sex-burning/,2020,2020-05,2020-05-18,"['секс', 'здоровье', 'исследование']"
287958,1589821804,42,4,4,15779,"Как правильно познавать устройство мира — с помощью опытных данных или достаточно разума, в котором и так уже есть всё на свете? Философы XVII века отвечали на этот вопрос по-разному, а объединить оба подхода смог только Кант спустя век.

https://knife.media/philosophers-17th-century/",0.27,https://knife.media/philosophers-17th-century/,2020,2020-05,2020-05-18,"['философия', 'история']"
287952,1589818204,218,6,25,27287,"Когда мир рушится, банальный селф-хелп не поможет. Время обратиться к логотерапии — методу поиска смысла жизни, разработанному психологом, прошедшим через нацистские лагеря смерти.

https://knife.media/logotherapy/",0.8,https://knife.media/logotherapy/,2020,2020-05,2020-05-18,"['психология', 'саморазвитие']"
287915,1589807282,74,31,4,52669,"А кому-то в самоизоляции удалось похудеть.

https://knife.media/remote-weight/",0.14,https://knife.media/remote-weight/,2020,2020-05,2020-05-18,"['исследование', 'здоровье', 'общество', 'работа', 'россия']"
287897,1589803803,251,14,27,29547,"Некроготическая проза Ильи Масодова в начале нулевых сразу стала культовой — читатели полюбили его кровожадных пионерок из ада как родных. Сегодня слава этого таинственного писателя померкла, но «Нож» вам о ней напомнит.

https://knife.media/masodov/",0.85,https://knife.media/masodov/,2020,2020-05,2020-05-18,"['литература', 'детство', 'смерть', 'СССР']"
287886,1589797205,138,17,26,27112,"Компьютерный теолог — не оксюморон: пока Докинз брызжет слюной в твиттере, кое-кто пытается ответить на вечные вопросы математически аргументировано.

https://knife.media/god-is/",0.51,https://knife.media/god-is/,2020,2020-05,2020-05-18,"['математика', 'наука', 'религия', 'технологии']"
287885,1589796609,69,1,2,18498,"«Люди моря» на Аляске занимаются рыболовством, охотятся на белух и ластоногих. Из-за сурового климата эту местность еще называют «ледяной пустыней». Фотограф Эйрик Джонсон отправился в экспедицию на побережье Чукотского моря.

https://knife.media/barrow-cabins/",0.37,https://knife.media/barrow-cabins/,2020,2020-05,2020-05-18,"['фотография', 'красота', 'мир']"
287877,1589793482,48,9,6,16713,"Кто-то сразу после карантина побежит искать себе партнера, а кто-то навсегда откажется от секса. Футурологи рассуждают о том, что нас ждет, когда все закончится.

https://knife.media/sex-after-pandemic/",0.29,https://knife.media/sex-after-pandemic/,2020,2020-05,2020-05-18,"['отношения', 'любовь', 'люди', 'общество', 'секс']"
287871,1589785803,98,4,7,22255,"Трогательный Роман Навескин — о великом чудаке, который носил латы викинга, дружил со Стравинским и повлиял на музыкальный авангард от Джона Зорна до Джарвиса Кокера.

https://knife.media/moondog/",0.44,https://knife.media/moondog/,2020,2020-05,2020-05-18,"['люди', 'музыка']"
287849,1589739003,245,3,17,37077,"Нарциссизм, ЧСВ и инфляция ожиданий: развенчиваем мифы о пользе высокой самооценки для карьеры, учебы и счастливой жизни!

https://knife.media/ambiguous-self-esteem/",0.66,https://knife.media/ambiguous-self-esteem/,2020,2020-05,2020-05-17,"['психология', 'поведение', 'саморазвитие']"
287841,1589731804,127,8,10,25826,"Фотографы снимают трупы в Warcraft и распадающийся Нотр-Дам внутри Second Life. Это — новый вид искусства. Как скриншоты стали художественными произведениями и при чем тут спекулятивный реализм?

https://knife.media/game-photo/",0.49,https://knife.media/game-photo/,2020,2020-05,2020-05-17,"['игры', 'искусство', 'фотография']"
287825,1589717403,140,17,11,31346,"В психологических экспериментах неуверенность в себе часто связывают с низкой самооценкой и делают из этого далеко идущие выводы: ваши отношения под угрозой. Но на деле проблема может быть не в вас, а в их методах.

https://knife.media/self-esteem-insecurities-relationships/",0.45,https://knife.media/self-esteem-insecurities-relationships/,2020,2020-05,2020-05-17,"['психология', 'отношения']"
287819,1589710203,244,6,28,36966,"Хотите понять людей? Отложите хрестоматии по психологии и смотрите художественное кино. Рассказываем, почему людям так нравятся придуманные истории на экране и что это говорит о нашем мозге.

https://knife.media/movies-so-real/",0.66,https://knife.media/movies-so-real/,2020,2020-05,2020-05-17,"['кино', 'мозг', 'наука']"
287817,1589706603,51,1,3,22824,"Как и все организмы, болезнетворные бактерии хотят жить, но их выживание дорого обходится человеку, порой расплачивающемуся за него своей жизнью. Как победить в этой борьбе — читайте в отрывке.

https://knife.media/vibrio-cholerae/",0.22,https://knife.media/vibrio-cholerae/,2020,2020-05,2020-05-17,"['литература', 'здоровье', 'история']"
287807,1589699403,334,10,38,45831,"Грибы сначала поработили насекомых, а затем создали религию и алкоголь. А скоро мы научимся делать из них мебель!

https://knife.media/vishnevskii-interview/",0.73,https://knife.media/vishnevskii-interview/,2020,2020-05,2020-05-17,"['интервью', 'люди', 'наука']"
287778,1589652604,118,2,14,29263,"Политические сообщества — это место не только для действий, но и для диалога. Как связаны власть, политика и государство? Можно ли избежать превращения политического в государственное?

https://knife.media/smith/

#партнерскийматериал",0.4,https://knife.media/smith/,2020,2020-05,2020-05-16,"['партнерский материал', 'интервью', 'люди', 'политика', 'философия']"
287765,1589643366,100,1,4,25074,"У наших славянских предков тоже были самоизоляция и карантин, только угрожал им не вирус, а нечисть — сидеть дома и ограничивать социальные контакты приходилось по несколько раз в год. Рассказываем, как им жилось.

https://knife.media/scary-weeks/",0.4,https://knife.media/scary-weeks/,2020,2020-05,2020-05-16,['история']
287758,1589639402,36,2,2,16674,"Кто-то сидит в бункере с 2012-го, а кто-то задумался о его покупке только сейчас. К концу года продавцы бомбоубежищ могут стать очень богатыми людьми.

https://knife.media/doomsday-bunkers/",0.22,https://knife.media/doomsday-bunkers/,2020,2020-05,2020-05-16,"['мир', 'сша']"
287731,1589631004,94,5,4,25063,"Жизнь на улице сложна, но порой весьма интересна. Бывалый евробомж Фил Волокитин рассказывает, как можно справиться с подступающим безумием, избавиться от назойливых дураков и подружиться с немецкими полицейскими.

https://knife.media/club/crazy-and-homeless/",0.38,https://knife.media/club/crazy-and-homeless/,2020,2020-05,2020-05-16,"['бедность', 'личный опыт', 'мир', 'путешествия']"
287694,1589627882,107,73,2,23500,"Некоторым мужчинам кажется, что ношение маски — это что-то постыдное, а COVID-19 их не коснется. Об этом говорят результаты опроса.

https://knife.media/men-with-face-masks/",0.46,https://knife.media/men-with-face-masks/,2020,2020-05,2020-05-16,"['мужчины', 'женщины', 'здоровье', 'исследование']"
287690,1589623803,63,0,6,22520,"Нефтяные танцы, секс с растениями и другие истории научного театра от барокко до современности.

https://knife.media/theater-science/",0.28,https://knife.media/theater-science/,2020,2020-05,2020-05-16,"['искусство', 'наука', 'театр']"
287665,1589614803,173,10,12,32574,"Годами жил мечтой свалить, мечта сбылась — а у тебя вдруг мощный кризис? Это нормально, сейчас пошагово расскажем, как жить и не тужить за границей.

https://knife.media/crisis-of-emigration/",0.53,https://knife.media/crisis-of-emigration/,2020,2020-05,2020-05-16,"['психология', 'мир', 'общество', 'поведение', 'привычки']"
287658,1589612402,57,3,2,14610,"Глубокая стимуляция зрительной коры привела к появлению сложных зрительных образов у незрячих людей.

https://knife.media/visual-cortex/",0.39,https://knife.media/visual-cortex/,2020,2020-05,2020-05-16,"['исследование', 'медицина']"
287653,1589608802,111,14,4,19593,"Власти Нидерландов выпустили инструкцию по сексу для граждан, которые проводят карантин в одиночестве.

https://knife.media/sex-buddy/",0.57,https://knife.media/sex-buddy/,2020,2020-05,2020-05-16,"['секс', 'мир']"
287619,1589573283,27,7,0,16997,"По данным анонимных источников, покупка обошлась корпорации в $400 млн.

https://knife.media/fb-giphy/",0.16,https://knife.media/fb-giphy/,2020,2020-05,2020-05-15,"['интернет', 'соцсети']"
287602,1589563985,29,0,3,15861,"Журналисты, фотографы и учителя, причастные к проекту, говорят о больших и маленьких городах, образовании, социальном активизме, погоне за мечтой, искусстве и дизайне в повседневности.

https://knife.media/zoom-talks/",0.18,https://knife.media/zoom-talks/,2020,2020-05,2020-05-15,"['образование', 'общество', 'россия']"
287559,1589555404,165,14,19,25279,"Нам кажется, что в заговоры верят только необразованные люди и чудаки-маргиналы. На самом деле к конспирологическому мышлению склонен мозг каждого, так он устроен. Как не попасться в его ловушки?

https://knife.media/conspiracy-dellusion/",0.65,https://knife.media/conspiracy-dellusion/,2020,2020-05,2020-05-15,"['психология', 'мозг']"
287549,1589552642,18,0,1,14316,"Через полчаса начинается разговор о современной философии в прямом эфире. В числе спикеров Артемий Магун, Оксана Тимофеева и Йоэль Регев. Подключайтесь!

https://knife.media/philosophy-day/",0.13,https://knife.media/philosophy-day/,2020,2020-05,2020-05-15,"['философия', 'наука', 'образование', 'россия']"
287546,1589551804,300,30,45,36227,"Нет в мире справедливости… Хотя стоп, есть. Из жадности и по глупости мы вредим другим живым существам, и они нам мстят. Как именно и при чем тут скворцы — объясняет биолог Николай Кукушкин.

https://knife.media/mean-sturnus/",0.83,https://knife.media/mean-sturnus/,2020,2020-05,2020-05-15,"['наука', 'биология', 'философия']"
287539,1589550006,100,13,3,17687,"Более 20 лет находки оставались без внимания, так как напоминали позвонки плиозавра — морской рептилии, которая часто встречается в юрских морских отложениях Подмосковья.

https://knife.media/diplodocus-moscow/",0.57,https://knife.media/diplodocus-moscow/,2020,2020-05,2020-05-15,"['исследование', 'россия']"
287499,1589544603,56,0,4,16443,"Каждому времени — свое искусство, и современность не исключение. Но когда же она началась? Точного ответа на этот вопрос нет, определить, что такое современное искусство, нельзя, зато очень полезно думать об этом.

https://knife.media/contemporary-art/",0.34,https://knife.media/contemporary-art/,2020,2020-05,2020-05-15,"['искусство', 'философия']"
287496,1589544001,49,32,0,12985,"Студент из Владивостока попал в топ-10 прогнозистов мира. В конкурсе вместе с ним участвовали 560 человек.

https://knife.media/student-from-vladivostok/",0.38,https://knife.media/student-from-vladivostok/,2020,2020-05,2020-05-15,"['россия', 'наука']"
287473,1589534523,196,8,17,93536,"Цифровая копия создана с помощью искусственного интеллекта.

https://knife.media/rembrandt-online/",0.21,https://knife.media/rembrandt-online/,2020,2020-05,2020-05-15,"['искусство', 'музей', 'находка', 'фотография']"
287417,1589530204,215,53,22,33618,"Можно ли вылечить боль от расставания парацетамолом? Как социальное одобрение влияет на здоровье? Почитайте о том, как общество причиняет нам реальную боль — и что с этим предлагается делать.

https://knife.media/rejection-pain/",0.64,https://knife.media/rejection-pain/,2020,2020-05,2020-05-15,"['общение', 'отношения', 'психология']"
287403,1589526603,311,10,28,54335,"Почему мы теряем друзей с возрастом и как преодолеть недостаток общения.

https://knife.media/adult-friendship/",0.57,https://knife.media/adult-friendship/,2020,2020-05,2020-05-15,"['общение', 'возраст', 'поведение']"
287398,1589526062,74,61,1,35317,"Россия вошла в первую десятку стран Европы по уровню благосостояния женщин.

https://knife.media/women-study/",0.21,https://knife.media/women-study/,2020,2020-05,2020-05-15,"['женщины', 'мир', 'общество', 'россия', 'экономика']"
287391,1589523004,323,5,31,113107,"Смеетесь над своими шутками громче, чем ваши собеседники? Время пройти наш базовый курс юморесок!

https://knife.media/how-to-joke/",0.29,https://knife.media/how-to-joke/,2020,2020-05,2020-05-15,"['наука', 'общение', 'поведение']"
287337,1589483404,489,47,44,63575,"Депрессия — болезнь или взгляд на мир без иллюзий?

https://knife.media/objective-depression/",0.77,https://knife.media/objective-depression/,2020,2020-05,2020-05-14,"['депрессия', 'психология']"
287333,1589480942,125,10,3,17617,"В 1992 году на стадионе Уэмбли выступили музыканты Queen, а также Дэвид Боуи, Роджер Долтри, Роберт Плант, Джордж Майкл, Элтон Джон, Эксл Роуз и Лайза Миннелли.

https://knife.media/queen-concert/",0.71,https://knife.media/queen-concert/,2020,2020-05,2020-05-14,"['музыка', 'благотворительность']"
287322,1589472605,32,7,2,21465,"Сколько людей в России зарабатывают киберспортом, как понять, что это ваша стезя, и какие шансы победить стереотипного парня-геймера у девушек и людей с ограниченными возможностями?

https://knife.media/e-sports/",0.15,https://knife.media/e-sports/,2020,2020-05,2020-05-14,"['интервью', 'игры', 'личный опыт', 'профессия', 'россия', 'спорт']"
287287,1589458203,370,17,18,71995,"Культура травести-шоу (она же дрэг) за последние 30 лет прошла путь от андеграундных танцев маргиналов до премии «Эмми». «Нож» собрал фильмы, которые рассказывают, как это происходило.

https://knife.media/drag-culture/",0.51,https://knife.media/drag-culture/,2020,2020-05,2020-05-14,"['кино', 'культура', 'ЛГБТ', 'музыка']"
287273,1589451003,45,1,3,18219,"Определить депрессию по инстаграму, а начало эпидемии по твиттеру?
Нет ничего проще!

https://knife.media/net-medicine/",0.25,https://knife.media/net-medicine/,2020,2020-05,2020-05-14,"['медицина', 'интернет', 'психология', 'соцсети']"
287257,1589447403,101,5,7,18653,"Концерты превращаются в сольные шоу вокалиста, остальные музыканты там нужны только для красоты, а треки большинства групп стали песнями о чужих песнях. Как мы до этого докатились?

https://knife.media/meta-pop-music/",0.54,https://knife.media/meta-pop-music/,2020,2020-05,2020-05-14,"['литература', 'музыка']"
287235,1589436062,120,38,2,19872,"Слухи о преподавателях, которые вступают в отношения со студентками, стали в стенах университета темой для шуток, говорится в письме.

https://knife.media/msu-letter/",0.6,https://knife.media/msu-letter/,2020,2020-05,2020-05-14,"['образование', 'общество', 'россия']"
287216,1589397003,400,5,42,51696,"«Сформировавшаяся личность» — это иллюзия. Раньше ученые думали, что психическое развитие человека достигает пика в молодости и прекращается до 30, но это не так. Читайте, почему нам нужны «школы жизни для взрослых» и как они помогут построить новый мир.

https://knife.media/adult-growth/",0.77,https://knife.media/adult-growth/,2020,2020-05,2020-05-13,"['психология', 'интеллект', 'саморазвитие']"
287207,1589394603,57,11,4,48085,"Результаты опроса сильно отличаются от прошлогодних.

https://knife.media/sorting-poll/",0.12,https://knife.media/sorting-poll/,2020,2020-05,2020-05-13,"['экология', 'общество', 'россия']"
287203,1589393404,54,10,5,20411,"Пока коронавирус завладел нашим вниманием, мы забыли про климатический кризис — а ведь ледники таять не перестали. Но что, если именно пандемия может научить нас экологической ответственности?

https://knife.media/remember-climate/",0.26,https://knife.media/remember-climate/,2020,2020-05,2020-05-13,"['экология', 'общество']"
287187,1589389204,119,3,6,81525,"Вы замечаете, сколько времени проводите в смартфоне? А на что вы его тратите? Разбираемся, как правильно настроить смартфон, чтобы он не мешал продуктивности.

https://knife.media/smartphone-friendly/

#партнерскийматериал",0.15,https://knife.media/smartphone-friendly/,2020,2020-05,2020-05-13,"['партнерский материал', 'технологии']"
287182,1589387402,51,10,0,16985,"Форма гениталий — ключ к идентификации насекомых, но не в этом случае.

https://knife.media/beetle-penis/",0.3,https://knife.media/beetle-penis/,2020,2020-05,2020-05-13,"['исследование', 'животные']"
287175,1589384404,65,2,7,19004,"Заумь — это не только певучие звуки Хлебникова и отрывистые декламации Крученых. Непонятные слова были органичной частью русской поэзии всего прошлого века, и сегодня мы предлагаем читателям «Ножа» вдохновиться ими.

https://knife.media/zaum-anthology/",0.34,https://knife.media/zaum-anthology/,2020,2020-05,2020-05-13,"['литература', 'россия', 'языки']"
287157,1589376370,317,2,28,52508,"Блокчейн, основы программирования и китайская каллиграфия — сотни бесплатных онлайн-курсов на русском и английском собраны на одном сайте.

https://knife.media/unesco-courses/",0.6,https://knife.media/unesco-courses/,2020,2020-05,2020-05-13,"['находка', 'бесплатно и полезно', 'образование']"
287151,1589371804,88,1,17,20775,"Хотите узнать, как превратить русский алфавит в Конституцию Государства Времени, сделать всех поэтов композиторами и преодолеть законы грамматики, логики и физики? Читайте наш гайд по заумной поэзии.

https://knife.media/system-of-a-zaum/",0.42,https://knife.media/system-of-a-zaum/,2020,2020-05,2020-05-13,"['языки', 'литература', 'россия']"
287130,1589367482,83,7,10,19528,"ЕГЭ из-за коронавируса перенесли, а ОГЭ вообще отменили.

https://knife.media/exam-delay/",0.43,https://knife.media/exam-delay/,2020,2020-05,2020-05-13,"['образование', 'россия', 'школьники']"
287126,1589366761,91,7,9,17876,"Ветер с моря дул.

https://knife.media/plastic-breeze/",0.51,https://knife.media/plastic-breeze/,2020,2020-05,2020-05-13,"['исследование', 'экология']"
287119,1589365681,17,5,1,14543,"Перенести можно загрузки, покупки, плейлисты, добавленные песни и альбомы.

https://knife.media/youtube-music/",0.12,https://knife.media/youtube-music/,2020,2020-05,2020-05-13,"['музыка', 'интернет']"
287116,1589364637,105,11,11,21947,"Один из этих магазинов сдает книги в аренду за пять рублей в день, хозяева другого подбирают котят, в третьем едва сводят концы с концами, но помогают бездомным. Если вы хотите, чтобы в постпандемийном мире остались добрые люди, время самим стать добрыми.

https://knife.media/save-russia/",0.48,https://knife.media/save-russia/,2020,2020-05,2020-05-13,"['россия', 'бизнес', 'города', 'москва', 'общество']"
287104,1589362204,73,4,4,20643,"Стереотипы о староверах не только экзотизируют их, но и отвлекают от реальных конфликтов этой группы с государством.

https://knife.media/old-believers/",0.35,https://knife.media/old-believers/,2020,2020-05,2020-05-13,"['общество', 'культура', 'мир', 'религия', 'россия']"
287097,1589360402,87,5,5,13942,"Лайфхак для тех, кто устал от собственных мыслей.

https://knife.media/relaxing-songs/",0.62,https://knife.media/relaxing-songs/,2020,2020-05,2020-05-13,['музыка']
287088,1589357402,68,23,4,17107,"PUSSY RIOT выпустили миниальбом «НОЖ», посвященный проблеме насилия над женщинами. Слушаем песни, героини которых сумели дать отпор абьюзерам, и помогаем рублем тем, кто столкнулся с этой проблемой.

https://knife.media/knife-riot/",0.4,https://knife.media/knife-riot/,2020,2020-05,2020-05-13,"['музыка', 'женщины', 'насилие', 'россия']"
287064,1589310603,97,0,9,21719,"Все в восторге от квантовых компьютеров, но никто толком не знает, что это такое. Объясняет физик Михаил Петров.

https://knife.media/quantum-world/",0.45,https://knife.media/quantum-world/,2020,2020-05,2020-05-12,"['будущее', 'изобретения', 'наука']"
287039,1589303404,120,12,10,28760,"Против гомонормативности, современной поэзии, белорусской недели моды и всего остального мира: Павел Коркин, заботящийся о любознательных читателях «Ножа», взял интервью у экс-кандидатессы в президенты всего Глеба Ковальского.

https://knife.media/petushnya/",0.42,https://knife.media/petushnya/,2020,2020-05,2020-05-12,"['интервью', 'ЛГБТ', 'люди', 'мир']"
287022,1589299803,161,15,20,52568,"Для некоторых изоляция не закончится после соответствующего указа: они страдают социофобией. Это не застенчивость, а реальное расстройство, усложняющее жизнь. Но его можно скорректировать.

https://knife.media/social-phobia/",0.31,https://knife.media/social-phobia/,2020,2020-05,2020-05-12,"['психология', 'поведение']"
286994,1589288823,237,12,28,25177,"Редакция «Ножа» уже зарегистрировалась в качестве жрецов церкви, присоединяйтесь!

https://knife.media/churchofcthulhu/",0.94,https://knife.media/churchofcthulhu/,2020,2020-05,2020-05-12,"['религия', 'сша']"
286984,1589285403,104,18,16,24610,"Пандемия вновь заставила человека столкнуться с ужасом смерти, и теперь его сознание создает бредовые конспирологические и санитарные образы, реконструируя зеркало вируса — репрессивное государство.

https://knife.media/corona-lacan/",0.42,https://knife.media/corona-lacan/,2020,2020-05,2020-05-12,"['философия', 'психология']"
286976,1589281443,72,3,11,17995,"Они получат билеты в обе стороны для себя и компаньона.

https://knife.media/thank-you-medics/",0.4,https://knife.media/thank-you-medics/,2020,2020-05,2020-05-12,"['путешествия', 'бесплатно и полезно']"
286970,1589278203,286,4,49,79519,"Самый красивый фильм в мире по версии Франсуа Трюффо, «Горбатая гора» короля и святого, Иисус как первый коммунист у Пазолини.

https://knife.media/10-religion-movies/",0.36,https://knife.media/10-religion-movies/,2020,2020-05,2020-05-12,"['гиды', 'кино', 'религия']"
286962,1589271003,100,6,13,28377,"В румынской долине Джиу когда-то работали 15 угольных шахт. Сейчас на них работает всего три человека. Фотограф Иоана Кырлиг запечатлела будни застрявшего в промышленном прошлом моногорода, чьи жители, несмотря на отсутствие перспектив, не покидают малую родину и пытаются поддерживать в ней жизнь.

https://knife.media/ioana-cirlig/",0.35,https://knife.media/ioana-cirlig/,2020,2020-05,2020-05-12,"['фотография', 'мир', 'общество']"
286903,1589219524,210,20,29,67630,"Окей, зумеры, как насчет игры? В ней нужно указать год рождения, а потом угадать десять музыкальных отрывков из какого-нибудь десятилетия, которое вам выпадет — от 1960-х до нулевых.

https://knife.media/music-gap/",0.31,https://knife.media/music-gap/,2020,2020-05,2020-05-11,"['музыка', 'находка', 'поколения', 'тесты']"
286883,1589217004,205,16,13,33026,"Выбирая одну работу на всю жизнь, в будущем вы рискуете оказаться на обочине общества. Почитайте, почему сейчас самое время освоить еще одну-две специальности.

https://knife.media/slash-career/",0.62,https://knife.media/slash-career/,2020,2020-05,2020-05-11,"['работа', 'будущее']"
286865,1589213401,308,79,17,32712,"Многие представители поколения альфа еще не родились, а [id184406615|Маргарита Литовская] уже знает, как будут думать и жить рожденные после 2010-го — и что им можно будет продавать. 
 
https://knife.media/generation-alpha/",0.94,https://knife.media/generation-alpha/,2020,2020-05,2020-05-11,"['поколения', 'будущее', 'дети', 'общество']"
286832,1589202002,18,4,0,12797,"Из-за вакуумирования упаковки прилагающиеся к релизу фотографии и открытка деформировались, что придало каждой из кассет дополнительную уникальность и метафоричность.

https://knife.media/methadrone/",0.14,https://knife.media/methadrone/,2020,2020-05,2020-05-11,"['премьера', 'музыка']"
286813,1589200202,51,30,1,18400,"Соловьи возвращаются с мест зимовки, певчих птиц можно услышать в ближайшем парке или даже в бурьяне у дома. Попробуйте заняться бёрдвотчингом, если в вашем городе можно хотя бы ненадолго выбираться на улицу.

https://knife.media/luscinia-songs/",0.28,https://knife.media/luscinia-songs/,2020,2020-05,2020-05-11,"['экология', 'животные', 'россия']"
286805,1589199003,211,27,22,31163,"Йога и медитация крайне популярны среди миллениалов, но о других восточных практиках они часто даже не слышали — и напрасно, ведь в христианстве, исламе и иудаизме тоже есть немало полезного, а главное похожего.

https://knife.media/abrahamic-nirvana/",0.68,https://knife.media/abrahamic-nirvana/,2020,2020-05,2020-05-11,"['религия', 'философия']"
286795,1589188203,301,36,38,42667,"Наши тела — не просто плоть, это социальный конструкт и инструмент давления общества на личность. Мозг не воспринимает тело как нечто объективное, и это позволяет возникнуть дискриминации, низкой самооценке и тотальной несвободе. Впрочем, решение есть.

https://knife.media/body-awareness/",0.71,https://knife.media/body-awareness/,2020,2020-05,2020-05-11,"['наука', 'культура', 'мозг', 'саморазвитие']"
286766,1589134203,182,12,19,34626,"Стресс — не только реакция на плохие неожиданности, но и стимул к адаптации и развитию. Как отличить хороший стресс от плохого?

https://knife.media/stress/",0.53,https://knife.media/stress/,2020,2020-05,2020-05-10,"['наука', 'поведение', 'психология']"
286762,1589130184,100,17,11,26326,"Сколько лет можно прожить без души и почему Алтай — это русский Иерусалим? Интервью с антропологом о том, как мифологизированное сознание алтайцев помогает им противостоять коронавирусу.

https://knife.media/altai-covid/",0.38,https://knife.media/altai-covid/,2020,2020-05,2020-05-10,"['россия', 'религия', 'экология']"
286759,1589124601,23,1,0,16101,"Британец предполагает, что обнаружил следы древнего каменного сооружения недалеко от своего дома.

https://knife.media/archaeology-online/",0.14,https://knife.media/archaeology-online/,2020,2020-05,2020-05-10,"['мир', 'великобритания']"
286751,1589117447,367,8,8,56715,"Лондонцы вышли на балконы и развесили гамаки во дворах — нужно успеть насладиться солнечными лучами, даже если нельзя на улицу. Фоторепортаж, залитый солнцем.

https://knife.media/sun-worshippers-in-lockdown/",0.65,https://knife.media/sun-worshippers-in-lockdown/,2020,2020-05,2020-05-10,"['фотография', 'великобритания', 'города']"
